,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate,bandwidth
3775,1641632810,114.0,420.23253440856934,0.0,22.572672,17.65,11.432647705078125
3776,1641632810,39.0,465.06428718566895,0.0,22.572672,17.65,11.432647705078125
3777,1641632810,42.0,451.85065269470215,0.0,22.572672,17.65,11.432647705078125
3778,1641632810,68.0,417.28901863098145,0.0,22.572672,17.65,11.432647705078125
3779,1641632810,69.0,430.5310249328613,0.0,22.572672,17.65,11.432647705078125
3780,1641632810,65.0,464.8733139038086,0.0,22.572672,17.65,11.432647705078125
3781,1641632810,23.0,503.3411979675293,0.0,22.572672,17.65,11.432647705078125
3782,1641632811,50.0,520.9386348724365,0.0,22.572672,23.39,11.432647705078125
3783,1641632811,22.0,554.3041229248047,0.0,22.572672,23.39,11.432647705078125
3784,1641632811,32.0,517.6465511322021,0.0,22.572672,23.39,11.432647705078125
3785,1641632811,67.0,444.1413879394531,0.0,22.572672,23.39,11.432647705078125
3786,1641632811,78.0,465.8370018005371,0.0,22.572672,23.39,11.432647705078125
3787,1641632811,81.0,501.6326904296875,0.0,22.572672,23.39,11.432647705078125
3788,1641632811,40.0,502.29907035827637,0.0,22.572672,23.39,11.432647705078125
3789,1641632811,54.0,428.44319343566895,0.0,22.572672,23.39,11.432647705078125
3790,1641632811,76.0,449.6569633483887,0.0,22.572672,23.39,11.432647705078125
3791,1641632811,114.0,361.0575199127197,0.0,22.572672,23.39,11.432647705078125
3792,1641632811,140.0,361.0575199127197,0.0,22.572672,23.39,11.432647705078125
3793,1641632811,163.0,412.7213954925537,0.0,22.572672,23.39,11.432647705078125
3794,1641632811,203.0,313.98725509643555,0.0,21.029712,23.39,11.432647705078125
3795,1641632811,231.0,313.98725509643555,0.0,21.029712,23.39,11.432647705078125
3796,1641632811,170.0,241.88685417175293,0.0,21.029712,23.39,11.432647705078125
3797,1641632811,107.0,261.5039348602295,0.0,21.029712,23.39,11.432647705078125
3798,1641632811,133.0,250.20337104797363,0.0,21.029712,23.39,11.432647705078125
3799,1641632811,108.0,106.91595077514648,0.0,21.029712,23.39,11.432647705078125
3800,1641632811,108.0,50.6443977355957,0.0,21.029712,16.78,11.432647705078125
3801,1641632812,132.0,14.953136444091797,0.0,21.029712,16.78,11.432647705078125
3802,1641632812,160.0,0.8788108825683594,0.0,21.029712,16.78,11.432647705078125
3803,1641632812,129.0,2.660036087036133,0.0,21.029712,16.78,11.432647705078125
3804,1641632812,73.0,0.553131103515625,0.0,21.029712,16.78,11.432647705078125
3805,1641632812,29.0,2.635955810546875,0.0,21.029712,16.78,11.432647705078125
3806,1641632812,29.0,0.7464885711669922,0.0,21.029712,16.78,11.432647705078125
3807,1641632812,47.0,0.8096694946289062,0.0,21.029712,16.78,11.432647705078125
3808,1641632812,25.0,2.2046566009521484,0.0,21.029712,16.78,11.432647705078125
3809,1641632812,23.0,0.8862018585205078,0.0,21.029712,16.78,11.432647705078125
3810,1641632812,26.0,0.38909912109375,0.0,21.029712,16.78,11.432647705078125
3811,1641632812,22.0,2.2344589233398438,0.0,7.740048,16.78,11.432647705078125
3812,1641632812,25.0,0.782012939453125,0.0,7.740048,16.78,11.432647705078125
3813,1641632812,23.0,1.0249614715576172,0.0,7.740048,16.78,11.432647705078125
3814,1641632812,24.0,2.765178680419922,0.0,7.740048,16.78,11.432647705078125
3815,1641632812,27.0,0.8995532989501953,0.0,7.740048,16.78,11.432647705078125
3816,1641632812,25.0,0.5805492401123047,0.0,7.740048,7.89,11.432647705078125
3817,1641632813,25.0,2.0356178283691406,0.0,7.740048,7.89,11.432647705078125
3818,1641632813,24.0,0.9057521820068359,0.0,7.740048,7.89,11.432647705078125
3819,1641632813,23.0,0.6208419799804688,0.0,7.740048,7.89,11.432647705078125
3820,1641632813,24.0,1.9657611846923828,0.0,7.740048,7.89,11.432647705078125
3821,1641632813,22.0,0.7314682006835938,0.0,7.740048,7.89,11.432647705078125
3822,1641632813,26.0,0.7817745208740234,0.0,7.740048,7.89,11.432647705078125
3823,1641632813,23.0,2.000570297241211,0.0,7.740048,7.89,11.432647705078125
3824,1641632813,24.0,0.7262229919433594,0.0,7.740048,7.89,11.432647705078125
3825,1641632813,24.0,0.4649162292480469,0.0,7.740048,7.89,11.432647705078125
3826,1641632813,27.0,1.9011497497558594,0.0,6.252248,7.89,22.86529541015625
3827,1641632813,25.0,0.7646083831787109,0.0,6.252248,7.89,22.86529541015625
3828,1641632813,22.0,0.6287097930908203,0.0,6.252248,7.89,22.86529541015625
3829,1641632813,25.0,1.8050670623779297,0.0,6.252248,7.89,22.86529541015625
3830,1641632813,23.0,1.009225845336914,0.0,6.252248,7.89,22.86529541015625
3831,1641632813,22.0,18.144845962524414,0.0,6.252248,7.89,22.86529541015625
3832,1641632814,56.0,20.844221115112305,0.0,6.252248,5.99,22.86529541015625
3833,1641632814,102.0,20.844221115112305,0.0,6.252248,5.99,22.86529541015625
3834,1641632814,128.0,75.4539966583252,0.0,6.252248,5.99,22.86529541015625
3835,1641632814,72.0,24.932861328125,0.0,6.252248,5.99,22.86529541015625
3836,1641632814,71.0,16.875267028808594,0.0,6.252248,5.99,22.86529541015625
3837,1641632814,91.0,49.5450496673584,0.0,6.252248,5.99,22.86529541015625
3838,1641632814,83.0,24.631023406982422,0.0,6.252248,5.99,22.86529541015625
3839,1641632814,72.0,0.8730888366699219,0.0,6.252248,5.99,22.86529541015625
3840,1641632814,36.0,2.1126270294189453,0.0,6.252248,5.99,22.86529541015625
3841,1641632814,54.0,12.96091079711914,0.0,6.252248,5.99,22.86529541015625
3842,1641632814,64.0,1.592874526977539,0.0,6.252248,5.99,22.86529541015625
3843,1641632814,75.0,5.326747894287109,0.0,6.252248,5.99,22.86529541015625
3844,1641632814,71.0,1.463174819946289,0.0,18.421456,5.99,22.86529541015625
3845,1641632814,27.0,3.626585006713867,0.0,18.421456,5.99,22.86529541015625
3846,1641632814,59.0,1.4400482177734375,0.0,18.421456,5.99,22.86529541015625
3847,1641632814,41.0,6.749629974365234,0.0,18.421456,5.99,22.86529541015625
3848,1641632814,52.0,5.182981491088867,0.0,18.421456,5.99,22.86529541015625
